MaoC_dehydratas      PF01575.19   123 MT_RS01280           -            281   5.8e-28   96.9   0.0   1   1   4.3e-30   3.9e-26   91.0   0.0     7   103   162   256   157   276 0.82 MaoC like domain
adh_short_C2         PF13561.6    234 MT_RS01285           -            455   4.5e-51  173.7  10.0   1   1   1.9e-53   1.1e-49  169.1   6.1     1   231   220   448   220   448 0.96 Enoyl-(Acyl carrier protein) reductase
adh_short            PF00106.25   195 MT_RS01285           -            455   2.1e-44  151.3   5.0   1   1   7.5e-48   4.5e-44  150.3   3.7     1   190   214   401   214   405 0.93 short chain dehydrogenase
KR                   PF08659.10   180 MT_RS01285           -            455     5e-13   49.4   2.6   1   1   8.3e-17     5e-13   49.4   2.6     4   154   217   365   214   389 0.85 KR domain
Thiolase_N           PF00108.23   260 MT_RS01290           -            441   2.7e-43  148.2   0.0   1   1   4.7e-47   4.2e-43  147.6   0.0     1   260    15   283    15   283 0.92 Thiolase, N-terminal domain
Thiolase_C           PF02803.18   123 MT_RS01290           -            441     6e-29  100.2   0.2   1   1   1.3e-32   1.2e-28   99.2   0.2     2   122   291   439   290   440 0.90 Thiolase, C-terminal domain
Acyl-CoA_dh_C        PF12806.7    124 MT_RS01295           -            612   3.4e-30  104.7   0.8   1   1   2.1e-33   9.2e-30  103.3   0.8     3   124   475   607   473   607 0.92 Acetyl-CoA dehydrogenase C-terminal like
Acyl-CoA_dh_M        PF02770.19    97 MT_RS01295           -            612   7.1e-17   61.4   0.0   1   1   3.6e-20   1.6e-16   60.3   0.0     2    95   162   272   161   274 0.86 Acyl-CoA dehydrogenase, middle domain
Acyl-CoA_dh_1        PF00441.24   150 MT_RS01295           -            612   1.4e-14   54.6   1.2   1   1     3e-17   1.4e-13   51.4   1.2     2   143   288   455   287   458 0.92 Acyl-CoA dehydrogenase, C-terminal domain
AcylCoA_DH_N         PF12418.8     32 MT_RS01295           -            612   6.1e-09   35.8   0.0   1   1     3e-12   1.4e-08   34.6   0.0     1    32     3    34     3    34 0.98 Acyl-CoA dehydrogenase N terminal
Flavin_Reduct        PF01613.18   155 MT_RS01300           -            163     4e-25   88.7   0.2   1   1   2.6e-29   4.6e-25   88.5   0.2     2   153    17   159    16   161 0.94 Flavin reductase like domain
Fer2_3               PF13085.6    109 MT_RS01310           -            249   5.9e-27   93.8   0.1   1   1   1.8e-30     1e-26   93.0   0.1     3   105     8   105     6   109 0.93 2Fe-2S iron-sulfur cluster binding domain
Fer4_8               PF13183.6     65 MT_RS01310           -            249   1.7e-15   57.2   9.3   1   1   4.3e-19   2.6e-15   56.6   6.3     1    65   140   216   140   216 0.94 4Fe-4S dicluster domain
Fer2                 PF00111.27    78 MT_RS01310           -            249   2.2e-06   27.5   0.9   1   1   3.7e-10   2.2e-06   27.5   0.9     7    77    21    77    14    78 0.86 2Fe-2S iron-sulfur cluster binding domain
FAD_binding_2        PF00890.24   417 MT_RS01315           -            647   4.4e-87  292.9   4.6   1   1     9e-91   5.4e-87  292.6   4.6     1   417    10   429    10   429 0.96 FAD binding domain
Succ_DH_flav_C       PF02910.20   128 MT_RS01315           -            647   3.4e-21   75.6   0.0   1   1   1.1e-24   6.8e-21   74.6   0.0     1   102   488   587   488   599 0.93 Fumarate reductase flavoprotein C-term
HSP20                PF00011.21   102 MT_RS01330           -            160   2.4e-14   53.3   0.0   1   1   3.3e-18   2.9e-14   53.0   0.0     2   101    47   157    46   158 0.83 Hsp20/alpha crystallin family
ArsA_HSP20           PF17886.1     63 MT_RS01330           -            160   5.4e-07   29.1   0.3   1   1   2.7e-10   2.4e-06   27.0   0.3     2    62    52   139    51   140 0.88 HSP20-like domain found in ArsA
Pyr_redox_2          PF07992.14   294 MT_RS01335           -            854   8.9e-47  159.7   2.6   1   1     6e-50   1.3e-46  159.1   2.6     2   278    15   302    14   321 0.91 Pyridine nucleotide-disulphide oxidoreductase
NIR_SIR              PF01077.22   159 MT_RS01335           -            854   2.5e-20   72.6   0.1   1   1   2.8e-23   6.3e-20   71.3   0.0     2   153   645   782   644   786 0.96 Nitrite and sulphite reductase 4Fe-4S domain
Pyr_redox            PF00070.27    81 MT_RS01335           -            854   1.3e-17   64.1   4.9   1   1     2e-19   4.4e-16   59.2   0.3     3    78   165   245   163   248 0.89 Pyridine nucleotide-disulphide oxidoreductase
Fer2_BFD             PF04324.15    51 MT_RS01335           -            854   1.4e-14   54.1   6.7   1   1   1.1e-12   2.5e-09   37.3   5.2     2    50   441   488   440   489 0.97 BFD-like [2Fe-2S] binding domain
Rubredoxin_C         PF18267.1     70 MT_RS01335           -            854   6.9e-09   35.5   0.1   1   1   7.8e-12   1.8e-08   34.2   0.1     2    60   339   400   339   409 0.89 Rubredoxin NAD+ reductase C-terminal domain
NIR_SIR_ferr         PF03460.17    69 MT_RS01335           -            854   9.4e-09   35.0   0.0   1   1   2.7e-11     6e-08   32.4   0.0     3    66   573   633   571   635 0.96 Nitrite/Sulfite reductase ferredoxin-like half domain
Rieske_2             PF13806.6    104 MT_RS01340           -            119   2.8e-35  120.4   0.0   1   1   1.8e-39   3.2e-35  120.2   0.0     2   103    10   113     9   114 0.98 Rieske-like [2Fe-2S] domain
CobU                 PF02283.16   169 MT_RS01345           -            175   1.3e-49  168.0   0.0   1   1   8.1e-54   1.5e-49  167.9   0.0     1   169     3   174     3   174 0.94 Cobinamide kinase / cobinamide phosphate guanyltransferase
GATase_3             PF07685.14   196 MT_RS01350           -            495     6e-44  150.0   0.0   1   1   1.5e-47     9e-44  149.4   0.0     1   193   255   429   255   432 0.91 CobB/CobQ-like glutamine amidotransferase domain
CbiA                 PF01656.23   128 MT_RS01350           -            495   2.8e-23   82.4   0.0   1   1   7.1e-27   4.2e-23   81.8   0.0     1   118     4   233     4   241 0.95 CobQ/CobB/MinD/ParA nucleotide binding domain
AAA_26               PF13500.6    198 MT_RS01350           -            495   1.1e-20   74.3   0.0   1   1   7.5e-24   4.5e-20   72.3   0.0     2   194     3   233     2   235 0.84 AAA domain
PPE                  PF00823.19   158 MT_RS01355           -            557   9.7e-57  191.5  21.0   1   1   5.4e-61   9.7e-57  191.5  21.0     1   157     8   164     8   165 0.99 PPE family
TetR_C_16            PF17920.1    107 MT_RS01365           -            152   7.2e-25   87.3   0.1   1   1   5.2e-29   9.2e-25   87.0   0.1     2   107    39   144    38   144 0.99 Tetracyclin repressor-like, C-terminal domain
CbiX                 PF01903.17   107 MT_RS01370           -            248   2.8e-26   91.9   0.3   1   2   3.9e-21     7e-17   61.7   0.1     1   106     8   104     8   105 0.96 CbiX
CbiX                 PF01903.17   107 MT_RS01370           -            248   2.8e-26   91.9   0.3   2   2   2.5e-10   4.6e-06   26.9   0.0     2   106   124   220   123   221 0.90 CbiX
HEM4                 PF02602.15   232 MT_RS01375           -            382   1.7e-38  132.3   0.0   1   1   2.8e-42   2.5e-38  131.7   0.0     2   230    24   268    23   270 0.92 Uroporphyrinogen-III synthase HemD
Trans_reg_C          PF00486.28    77 MT_RS01375           -            382   1.6e-12   47.3   0.0   1   1   6.7e-16     6e-12   45.5   0.0     5    77   306   372   302   372 0.95 Transcriptional regulatory protein, C terminal
MFS_1                PF07690.16   353 MT_RS01380           -            470   6.9e-15   54.8  53.7   1   1   3.8e-19   6.9e-15   54.8  53.7     9   350    40   407    38   408 0.77 Major Facilitator Superfamily
Acetyltransf_9       PF13527.7    128 MT_RS01385           -            182   4.6e-11   42.9   0.1   1   1   7.4e-15   6.7e-11   42.4   0.1     7   125    18   131    13   133 0.84 Acetyltransferase (GNAT) domain
Acetyltransf_1       PF00583.25   117 MT_RS01385           -            182     3e-07   30.7   0.1   1   1   4.1e-11   3.7e-07   30.4   0.1    35   116    48   130    16   131 0.82 Acetyltransferase (GNAT) family
CT_A_B               PF02626.15   264 MT_RS01390           -            301   2.9e-81  273.0   0.1   1   1   1.8e-85   3.3e-81  272.8   0.1     1   263    26   283    26   284 0.92 Carboxyltransferase domain, subdomain A and B
CT_C_D               PF02682.16   202 MT_RS01395           -            211   1.1e-52  178.8   0.1   1   1   6.9e-57   1.2e-52  178.6   0.1     2   202     8   199     7   199 0.94 Carboxyltransferase domain, subdomain C and D
Peripla_BP_2         PF01497.18   238 MT_RS01400           -            331   3.6e-40  138.0   0.5   1   1   2.4e-44   4.3e-40  137.8   0.5     2   234    60   297    59   301 0.94 Periplasmic binding protein
Hydantoinase_A       PF01968.18   291 MT_RS01405           -           1209  3.6e-114  380.9   3.4   1   1    6e-118  3.6e-114  380.9   3.4     1   289   202   489   202   491 0.99 Hydantoinase/oxoprolinase
Hydantoinase_B       PF02538.14   516 MT_RS01405           -           1209   9.9e-99  331.1   0.0   1   1  4.1e-102   2.4e-98  329.8   0.0     1   237   694   937   694   949 0.97 Hydantoinase B/oxoprolinase
Hydant_A_N           PF05378.13   178 MT_RS01405           -           1209   1.7e-60  203.8   0.2   1   1   4.2e-62   2.5e-58  196.7   0.0     2   178     8   183     7   183 0.97 Hydantoinase/oxoprolinase N-terminal region
MFS_1                PF07690.16   353 MT_RS01410           -            464     4e-13   49.0  58.4   1   1   2.2e-17     4e-13   49.0  58.4    10   351    58   414    47   416 0.73 Major Facilitator Superfamily
PhdYeFM_antitox      PF02604.19    75 MT_RS01415           -            170   4.9e-14   51.9   0.2   1   1   5.4e-18   9.7e-14   50.9   0.2     4    59    90   143    88   151 0.92 Antitoxin Phd_YefM, type II toxin-antitoxin system
AMP-binding          PF00501.28   423 MT_RS01425           -            561   1.3e-76  257.9   0.0   1   1   1.9e-80   1.7e-76  257.5   0.0     3   422    69   467    68   468 0.88 AMP-binding enzyme
AMP-binding_C        PF13193.6     76 MT_RS01425           -            561   8.3e-21   74.8   0.1   1   1   3.3e-24     3e-20   73.0   0.1     1    76   476   551   476   551 0.97 AMP-binding enzyme C-terminal domain
Acyl-CoA_dh_1        PF00441.24   150 MT_RS01430           -            732   1.2e-44  152.1   5.8   1   2   9.5e-28   4.2e-24   85.4   4.9    17   134   217   338   206   345 0.95 Acyl-CoA dehydrogenase, C-terminal domain
Acyl-CoA_dh_1        PF00441.24   150 MT_RS01430           -            732   1.2e-44  152.1   5.8   2   2   1.7e-21   7.8e-18   65.1   0.0     1   150   575   725   575   725 0.94 Acyl-CoA dehydrogenase, C-terminal domain
Acyl-CoA_dh_N        PF02771.16   113 MT_RS01430           -            732   4.1e-24   85.4   0.2   1   2   1.6e-14   7.2e-11   42.8   0.1     1    96     6   100     6   114 0.78 Acyl-CoA dehydrogenase, N-terminal domain
Acyl-CoA_dh_N        PF02771.16   113 MT_RS01430           -            732   4.1e-24   85.4   0.2   2   2   1.1e-13   4.9e-10   40.1   0.0    21   113   375   465   368   465 0.83 Acyl-CoA dehydrogenase, N-terminal domain
Acyl-CoA_dh_M        PF02770.19    97 MT_RS01430           -            732   7.2e-20   71.0   0.0   1   1   2.3e-22     1e-18   67.3   0.0     1    89   469   557   469   563 0.88 Acyl-CoA dehydrogenase, middle domain
Acyl-CoA_dh_2        PF08028.11   134 MT_RS01430           -            732   5.5e-08   33.2   8.5   1   1   1.2e-11   5.5e-08   33.2   8.5     3   114   218   323   216   337 0.89 Acyl-CoA dehydrogenase, C-terminal domain
TetR_N               PF00440.23    47 MT_RS01440           -            207   1.5e-10   40.7   0.3   1   1   2.2e-14     4e-10   39.3   0.3     3    45    18    60    16    61 0.95 Bacterial regulatory proteins, tetR family
Glyoxalase           PF00903.25   128 MT_RS01445           -            194   1.3e-23   83.5   0.0   1   1   9.1e-28   1.6e-23   83.3   0.0     1   128    15   163    15   163 0.94 Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
TetR_N               PF00440.23    47 MT_RS01450           -            242   1.4e-05   24.8   0.0   1   1   2.2e-09   3.9e-05   23.4   0.0    11    45    36    70    25    72 0.90 Bacterial regulatory proteins, tetR family
DUF2236              PF09995.9    227 MT_RS01455           -            307   2.1e-49  168.8   6.5   1   1   1.6e-53   2.8e-49  168.4   6.5     7   226    44   273    42   274 0.93 Uncharacterized protein conserved in bacteria (DUF2236)
PIN                  PF01850.21   122 MT_RS01460           -            143   2.8e-11   44.0   0.0   1   1   1.7e-15   3.1e-11   43.8   0.0     2   120     3   133     2   135 0.97 PIN domain
PE                   PF00934.20    93 MT_RS01470           -            930   1.7e-35  121.2  24.5   1   1   1.6e-39   2.8e-35  120.5  24.5     1    93     1    93     1    93 0.99 PE family
PE                   PF00934.20    93 MT_RS01475           -            826   3.8e-34  116.9  26.6   1   1   2.1e-38   3.8e-34  116.9  26.6     1    93     1    93     1    93 0.99 PE family
PPE                  PF00823.19   158 MT_RS01480           -            537   1.2e-58  197.7  23.1   1   1   6.8e-63   1.2e-58  197.7  23.1     1   157     6   162     6   163 0.99 PPE family
LCM                  PF04072.14   188 MT_RS01485           -            303   1.5e-60  204.4   0.2   1   1     1e-64   1.9e-60  204.1   0.2     1   187    18   198    18   199 0.95 Leucine carboxyl methyltransferase
AAA                  PF00004.29   132 MT_RS01490           -            632   4.3e-19   69.2   0.0   1   1   1.9e-22   8.3e-19   68.3   0.0     2   131   382   513   381   514 0.87 ATPase family associated with various cellular activities (AAA)
AAA_lid_6            PF17866.1     62 MT_RS01490           -            632   6.4e-13   48.7   0.2   1   1   3.9e-16   1.8e-12   47.3   0.2    15    62   564   614   538   614 0.84 AAA lid domain
Mg_chelatase         PF01078.21   207 MT_RS01490           -            632   1.4e-06   27.9   0.2   1   1   1.9e-08   8.3e-05   22.1   0.1    13    50   370   406   363   434 0.72 Magnesium chelatase, subunit ChlI
RuvB_N               PF05496.12   159 MT_RS01490           -            632   2.6e-05   24.0   0.0   1   1   1.9e-08   8.7e-05   22.3   0.0     5    55   340   400   338   455 0.79 Holliday junction DNA helicase RuvB P-loop domain
T7SS_ESX1_EccB       PF05108.13   474 MT_RS01495           -            539  1.6e-177  591.0   2.6   1   1    1e-181  1.8e-177  590.7   2.6     2   473    35   522    34   523 0.98 Type VII secretion system ESX-1, transport TM domain B
FtsK_SpoIIIE         PF01580.18   243 MT_RS01500           -           1331  1.2e-102  342.4   0.0   1   2   7.4e-23   2.2e-19   69.8   0.0    13   241   441   635   435   637 0.91 FtsK/SpoIIIE family
FtsK_SpoIIIE         PF01580.18   243 MT_RS01500           -           1331  1.2e-102  342.4   0.0   2   2   2.8e-76   8.2e-73  244.7   0.0     4   241   787  1037   785  1039 0.98 FtsK/SpoIIIE family
PE                   PF00934.20    93 MT_RS01505           -            103   4.3e-22   78.2  12.8   1   1     3e-26   5.3e-22   77.9  12.8     4    93     3    92     1    92 0.98 PE family
PPE                  PF00823.19   158 MT_RS01510           -            514   5.3e-61  205.3  24.5   1   1     3e-65   5.3e-61  205.3  24.5     1   157     8   164     8   165 0.99 PPE family
WXG100               PF06013.12    86 MT_RS01515           -             98     1e-06   28.9   6.6   1   1   6.7e-11   1.2e-06   28.6   6.6     8    85    10    87     4    88 0.94 Proteins of 100 residues with WXG
WXG100               PF06013.12    86 MT_RS01520           -             97   1.8e-16   60.1   7.1   1   1   1.2e-20   2.1e-16   59.9   7.1     1    85     3    87     3    88 0.98 Proteins of 100 residues with WXG
ESX-1_EspG           PF14011.6    245 MT_RS01525           -            296   7.2e-64  215.7   5.2   1   1   4.6e-68   8.2e-64  215.5   5.2     1   244    11   269    11   270 0.97 EspG family
YukD                 PF08817.10    76 MT_RS01530           -            473   2.4e-22   79.4   1.6   1   1   3.7e-26   6.6e-22   78.0   1.6     1    76     8    90     8    90 0.95 WXG100 protein secretion system (Wss), protein YukD
Peptidase_S8         PF00082.22   298 MT_RS01535           -            462   2.8e-36  125.3   5.4   1   1   2.8e-40   5.1e-36  124.5   5.4     1   298    86   389    86   389 0.79 Subtilase family
EccE                 PF11203.8     99 MT_RS01540           -            332   8.8e-15   54.9   4.9   1   1   4.9e-19   8.8e-15   54.9   4.9     2    99   127   214   126   214 0.95 Putative type VII ESX secretion system translocon, EccE
Abhydrolase_1        PF00561.20   257 MT_RS01545           -            401   5.2e-07   29.6   0.5   1   1   7.7e-11   1.4e-06   28.2   0.4     1   117   170   301   170   332 0.78 alpha/beta hydrolase fold
Methyltransf_23      PF13489.6    165 MT_RS01550           -            262   7.9e-13   48.6   0.0   1   1   3.8e-16   1.1e-12   48.1   0.0     5   125    14   135    10   181 0.76 Methyltransferase domain
Methyltransf_25      PF13649.6     97 MT_RS01550           -            262   1.4e-12   48.2   0.0   1   1   8.2e-16   2.4e-12   47.4   0.0     1    94    33   117    33   119 0.85 Methyltransferase domain
Methyltransf_11      PF08241.12    96 MT_RS01550           -            262   3.6e-11   43.5   0.0   1   1   2.2e-14   6.7e-11   42.7   0.0     1    95    34   123    34   124 0.91 Methyltransferase domain
Methyltransf_31      PF13847.6    152 MT_RS01550           -            262   1.8e-08   34.3   0.0   1   1   7.3e-12   2.2e-08   34.1   0.0     3   113    29   128    27   192 0.81 Methyltransferase domain
Methyltransf_12      PF08242.12    99 MT_RS01550           -            262   5.4e-08   33.5   0.0   1   1   4.1e-11   1.2e-07   32.4   0.0     1    98    34   121    34   122 0.85 Methyltransferase domain
MTS                  PF05175.14   169 MT_RS01550           -            262     5e-06   26.2   0.0   1   1   2.9e-09   8.6e-06   25.4   0.0    28   105    26    97    20   111 0.74 Methyltransferase small domain
Sulphotransf         PF09037.10   244 MT_RS01555           -            268    1e-105  352.7   0.3   1   1  6.3e-110  1.1e-105  352.5   0.3     2   244     8   259     7   259 0.99 Stf0 sulphotransferase
Sulfatase            PF00884.23   309 MT_RS01560           -            466   1.7e-43  149.2   0.1   1   1     1e-45   9.2e-42  143.5   0.1     2   307    12   286    11   288 0.85 Sulfatase
Phosphodiest         PF01663.22   357 MT_RS01560           -            466   1.6e-10   41.2   0.2   1   1   2.9e-12   2.6e-08   33.9   0.2    20   233    34   235    23   244 0.70 Type I phosphodiesterase / nucleotide pyrophosphatase
PE                   PF00934.20    93 MT_RS01565           -            592   2.8e-31  107.7  28.7   1   1   2.9e-35   5.3e-31  106.8  28.7     2    93     2    93     1    93 0.99 PE family
RHH_1                PF01402.21    39 MT_RS01570           -             76   5.2e-11   42.1   2.2   1   1   2.6e-14   4.7e-10   39.0   1.2     2    37     6    41     5    43 0.95 Ribbon-helix-helix protein, copG family
RHH_1                PF01402.21    39 MT_RS01580           -             74   2.3e-05   24.1   3.1   1   1     2e-09   3.5e-05   23.6   0.5     6    33     9    36     8    40 0.92 Ribbon-helix-helix protein, copG family
PIN                  PF01850.21   122 MT_RS01585           -            142   1.3e-10   41.8   0.0   1   1   8.5e-15   1.5e-10   41.6   0.0     2   121     7   125     6   126 0.87 PIN domain
TetR_N               PF00440.23    47 MT_RS01590           -            211   2.3e-17   62.5   0.0   1   1   5.1e-21   4.6e-17   61.5   0.0     1    47    19    65    19    65 0.98 Bacterial regulatory proteins, tetR family
TetR_C_6             PF13977.6    115 MT_RS01590           -            211   6.2e-08   32.9   2.0   1   1   6.9e-12   6.2e-08   32.9   2.0     3   114    89   203    87   204 0.91 BetI-type transcriptional repressor, C-terminal
adh_short            PF00106.25   195 MT_RS01595           -            303   6.9e-21   74.6   0.0   1   1   7.9e-22   4.7e-18   65.3   0.0     2   138     5   140     4   149 0.90 short chain dehydrogenase
adh_short_C2         PF13561.6    234 MT_RS01595           -            303   3.5e-10   39.8   0.0   1   1   2.9e-13   1.8e-09   37.6   0.0     1   129    10   139    10   150 0.94 Enoyl-(Acyl carrier protein) reductase
KR                   PF08659.10   180 MT_RS01595           -            303   4.7e-07   29.9   0.0   1   1   1.2e-10   7.2e-07   29.3   0.0     1    91     4    92     4   109 0.86 KR domain
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8   1  42   1.6e-10   1.5e-06   28.0  23.2     2    40   199   237   197   237 0.88 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8   2  42   4.9e-11   4.4e-07   29.7  24.0     2    39   219   256   213   256 0.59 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8   3  42   1.4e-12   1.3e-08   34.6  26.1     3    39   282   318   280   319 0.97 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8   4  42   1.9e-13   1.7e-09   37.4  29.8     1    40   320   359   320   359 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8   5  42   2.9e-13   2.6e-09   36.8  21.9     2    40   361   399   360   399 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8   6  42   3.2e-11   2.9e-07   30.3  14.3     1    39   623   661   623   662 0.97 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8   7  42   6.8e-11   6.1e-07   29.2  21.8     1    39   643   681   643   682 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8   8  42   1.8e-11   1.6e-07   31.1  25.3     2    40   659   697   658   702 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8   9  42   2.8e-13   2.5e-09   36.8  22.8     3    39   702   738   700   739 0.97 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  10  42   4.9e-11   4.4e-07   29.7  29.1     1    39   730   768   730   769 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  11  42     2e-14   1.8e-10   40.5  22.0     1    40   750   789   750   789 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  12  42   6.9e-15   6.2e-11   42.0  21.2     2    39   771   808   770   809 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  13  42   3.4e-12   3.1e-08   33.4  23.7     2    40   791   829   790   829 0.97 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  14  42   2.1e-10   1.9e-06   27.7  21.3     2    40  1083  1121  1077  1121 0.92 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  15  42   2.9e-12   2.6e-08   33.6  20.3     3    40  1094  1131  1093  1131 0.96 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  16  42   1.3e-11   1.2e-07   31.5  26.9     2    40  1113  1151  1112  1151 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  17  42   7.9e-13   7.1e-09   35.4  27.5     3    40  1176  1213  1174  1213 0.97 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  18  42     1e-13     9e-10   38.3  25.8     2    40  1215  1253  1214  1253 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  19  42   9.6e-12   8.6e-08   31.9  20.6     2    40  1255  1293  1254  1293 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  20  42   6.2e-13   5.6e-09   35.7  19.7     1    39  1518  1556  1514  1557 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  21  42   8.9e-13     8e-09   35.2  16.1     1    39  1558  1596  1558  1597 0.97 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  22  42   2.1e-11   1.9e-07   30.9  25.3     2    39  1594  1631  1593  1632 0.97 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  23  42   2.7e-13   2.5e-09   36.9  29.0     3    39  1637  1673  1635  1674 0.97 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  24  42   2.3e-13   2.1e-09   37.1  29.0     1    40  1665  1704  1665  1704 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  25  42   5.6e-15     5e-11   42.3  24.0     1    39  1675  1713  1675  1714 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  26  42     3e-14   2.7e-10   39.9  12.7     2    40  1706  1744  1705  1744 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  27  42     7e-11   6.3e-07   29.2  20.4     2    39  1940  1977  1939  1978 0.97 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  28  42   5.3e-12   4.7e-08   32.8  21.0     2    39  1980  2017  1979  2018 0.97 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  29  42     1e-12   9.2e-09   35.0  26.2     3    39  2023  2059  2021  2060 0.97 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  30  42   6.6e-12   5.9e-08   32.5  31.6     1    40  2061  2100  2061  2100 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  31  42   5.1e-11   4.6e-07   29.6  24.9     2    40  2102  2140  2101  2140 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  32  42   4.1e-11   3.6e-07   29.9  17.6     2    39  2391  2428  2391  2428 0.99 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  33  42   2.4e-11   2.1e-07   30.7  18.9     3    39  2412  2448  2411  2454 0.97 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  34  42   4.5e-13     4e-09   36.2  25.4     3    39  2454  2490  2452  2491 0.97 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  35  42   1.3e-13   1.1e-09   38.0  25.5     1    40  2492  2531  2492  2531 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  36  42   3.9e-16   3.5e-12   46.0  23.7     1    39  2527  2565  2527  2566 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  37  42   1.8e-13   1.6e-09   37.5  19.7     2    40  2558  2596  2557  2596 0.98 Pentapeptide repeats (8 copies)
Pentapeptide_2       PF01469.18    40 MT_RS01600           -           3187  2.4e-303  977.8 1505.8  38  42   2.5e-13   2.2e-09   37.0  13.1     3    40  2887  2924  2886  2924 0.96 Pentapeptide repeats (8 copies)
