Peptidase_M13_N      PF05649.13 MT_RS01055           -            2.5e-98  330.2   0.0   3.3e-98  329.9   0.0   1.1   1   0   0   1   1   1   1 Peptidase family M13
Peptidase_M13        PF01431.21 MT_RS01055           -            3.4e-81  271.7   0.0   1.3e-80  269.8   0.0   1.9   2   0   0   2   2   1   1 Peptidase family M13
MMPL                 PF03176.15 MT_RS01075           -            7.9e-73  245.3  38.4   3.5e-37  128.1  14.4   2.3   2   0   0   2   2   2   2 MMPL family
MHB                  PF16525.5  MT_RS01080           -            8.2e-27   93.3   0.1   1.1e-26   92.9   0.1   1.1   1   0   0   1   1   1   1 Haemophore, haem-binding
LPG_synthase_TM      PF03706.13 MT_RS01085           -              8e-37  127.4  42.4   9.7e-37  127.1  42.4   1.1   1   0   0   1   1   1   1 Lysylphosphatidylglycerol synthase TM region
AI-2E_transport      PF01594.16 MT_RS01090           -              2e-80  270.4  32.0   2.2e-80  270.3  32.0   1.0   1   0   0   1   1   1   1 AI-2E family transporter
MMPL                 PF03176.15 MT_RS01095           -            6.2e-67  225.9  27.5   4.7e-39  134.2   4.5   2.7   2   1   0   2   2   2   2 MMPL family
NYN                  PF01936.18 MT_RS01100           -            3.6e-07   30.8   0.0   4.9e-07   30.3   0.0   1.2   1   0   0   1   1   1   1 NYN domain
Methyltransf_4       PF02390.17 MT_RS01105           -              2e-54  183.6   0.0   2.4e-54  183.4   0.0   1.1   1   0   0   1   1   1   1 Putative methyltransferase
PEPCK_GTP            PF00821.18 MT_RS01120           -           8.7e-171  567.6   0.0  1.1e-170  567.3   0.0   1.1   1   0   0   1   1   1   1 Phosphoenolpyruvate carboxykinase C-terminal P-loop domain
PEPCK_N              PF17297.2  MT_RS01120           -           4.4e-102  340.3   0.0  5.7e-102  339.9   0.0   1.1   1   0   0   1   1   1   1 Phosphoenolpyruvate carboxykinase N-terminal domain
AAA_28               PF13521.6  MT_RS01125           -            2.9e-28   99.2   0.1     6e-28   98.1   0.0   1.6   2   0   0   2   2   1   1 AAA domain
B12-binding          PF02310.19 MT_RS01130           -            2.6e-14   53.3   0.1   1.6e-12   47.6   0.1   2.5   2   0   0   2   2   1   1 B12 binding domain
Radical_SAM          PF04055.21 MT_RS01130           -            5.9e-13   49.5   0.0     1e-12   48.7   0.0   1.4   1   0   0   1   1   1   1 Radical SAM superfamily
AMP-binding          PF00501.28 MT_RS01135           -            1.9e-74  250.8   0.0   2.5e-74  250.4   0.0   1.1   1   0   0   1   1   1   1 AMP-binding enzyme
AMP-binding_C        PF13193.6  MT_RS01135           -            4.2e-17   62.9   0.0   9.4e-17   61.8   0.0   1.6   1   0   0   1   1   1   1 AMP-binding enzyme C-terminal domain
Acyl-CoA_dh_1        PF00441.24 MT_RS01140           -            2.4e-36  125.2   5.2   2.4e-36  125.2   5.2   1.7   2   0   0   2   2   1   1 Acyl-CoA dehydrogenase, C-terminal domain
Acyl-CoA_dh_N        PF02771.16 MT_RS01140           -              2e-29  102.5   0.9   4.5e-29  101.4   0.1   2.0   2   1   1   3   3   1   1 Acyl-CoA dehydrogenase, N-terminal domain
Acyl-CoA_dh_M        PF02770.19 MT_RS01140           -            1.9e-24   85.7   0.0   4.3e-24   84.6   0.0   1.6   1   0   0   1   1   1   1 Acyl-CoA dehydrogenase, middle domain
Acyl-CoA_dh_2        PF08028.11 MT_RS01140           -            4.8e-16   59.3   5.2   8.2e-16   58.5   5.2   1.3   1   0   0   1   1   1   1 Acyl-CoA dehydrogenase, C-terminal domain
MaoC_dehydratas      PF01575.19 MT_RS01145           -            0.00013   21.5   0.0      0.36   10.4   0.0   2.2   2   0   0   2   2   0   0 MaoC like domain
Abhydrolase_3        PF07859.13 MT_RS01150           -            2.9e-60  203.7   0.2   3.7e-60  203.4   0.2   1.1   1   0   0   1   1   1   1 alpha/beta hydrolase fold
COesterase           PF00135.28 MT_RS01150           -            2.6e-06   26.6   0.0   7.9e-06   25.0   0.0   1.6   1   1   0   1   1   1   1 Carboxylesterase family
AXE1                 PF05448.12 MT_RS01150           -            3.2e-06   26.1   0.1   2.6e-05   23.0   0.1   1.9   1   1   1   2   2   1   1 Acetyl xylan esterase (AXE1)
Oxidored_molyb       PF00174.19 MT_RS01155           -            7.9e-19   67.9   0.0   1.1e-18   67.4   0.0   1.2   1   0   0   1   1   1   1 Oxidoreductase molybdopterin binding domain
Abhydrolase_3        PF07859.13 MT_RS01165           -            8.9e-25   87.8   0.1   1.5e-24   87.0   0.1   1.4   1   0   0   1   1   1   1 alpha/beta hydrolase fold
Peptidase_S9         PF00326.21 MT_RS01165           -            3.6e-11   42.9   0.0   7.1e-10   38.7   0.0   2.3   1   1   0   1   1   1   1 Prolyl oligopeptidase family
COesterase           PF00135.28 MT_RS01165           -            9.7e-10   37.9   0.2   7.1e-09   35.1   0.2   1.9   1   1   0   1   1   1   1 Carboxylesterase family
WES_acyltransf       PF03007.16 MT_RS01170           -            3.9e-85  285.8   1.3   5.9e-85  285.2   1.3   1.3   1   0   0   1   1   1   1 Wax ester synthase-like Acyl-CoA acyltransferase domain
DUF1298              PF06974.13 MT_RS01170           -            4.8e-33  114.1   0.0   8.6e-33  113.3   0.0   1.4   1   0   0   1   1   1   1 Protein of unknown function (DUF1298)
ECH_1                PF00378.20 MT_RS01175           -            4.2e-51  173.7   0.0   6.5e-51  173.0   0.0   1.3   1   1   0   1   1   1   1 Enoyl-CoA hydratase/isomerase
ECH_2                PF16113.5  MT_RS01175           -            1.4e-25   90.5   2.5   6.3e-21   75.2   1.5   2.8   1   1   1   2   2   1   1 Enoyl-CoA hydratase/isomerase
Aldedh               PF00171.22 MT_RS01180           -           1.4e-165  551.3   0.5  1.6e-165  551.1   0.5   1.0   1   0   0   1   1   1   1 Aldehyde dehydrogenase family
Methyltransf_11      PF08241.12 MT_RS01185           -            4.4e-16   59.3   0.0   8.3e-16   58.4   0.0   1.5   1   0   0   1   1   1   1 Methyltransferase domain
Methyltransf_25      PF13649.6  MT_RS01185           -            1.3e-10   41.9   0.0   2.3e-10   41.0   0.0   1.5   1   0   0   1   1   1   1 Methyltransferase domain
Methyltransf_23      PF13489.6  MT_RS01185           -            1.3e-07   31.6   0.0   1.8e-07   31.1   0.0   1.3   1   0   0   1   1   1   1 Methyltransferase domain
Ubie_methyltran      PF01209.18 MT_RS01185           -             0.0001   21.7   0.0   0.00041   19.7   0.0   1.8   1   1   0   1   1   0   0 ubiE/COQ5 methyltransferase family
Glycos_transf_1      PF00534.20 MT_RS01190           -            1.2e-29  103.0   0.0   2.3e-29  102.2   0.0   1.4   1   0   0   1   1   1   1 Glycosyl transferases group 1
Glyco_trans_1_4      PF13692.6  MT_RS01190           -            6.1e-22   78.5   0.0   9.8e-22   77.8   0.0   1.3   1   0   0   1   1   1   1 Glycosyl transferases group 1
Glyco_transf_4       PF13439.6  MT_RS01190           -            2.5e-17   63.4   2.2   2.5e-17   63.4   2.2   2.2   2   0   0   2   2   1   1 Glycosyltransferase Family 4
Glyco_trans_4_4      PF13579.6  MT_RS01190           -              1e-15   58.5  13.6     1e-15   58.5  13.6   2.2   2   1   0   2   2   1   1 Glycosyl transferase 4-like domain
Glyco_trans_1_2      PF13524.6  MT_RS01190           -            4.5e-10   39.8   0.0   7.7e-10   39.0   0.0   1.4   1   0   0   1   1   1   1 Glycosyl transferases group 1
PorA                 PF11271.8  MT_RS01200           -              2e-96  322.9   3.7   2.3e-96  322.6   3.7   1.0   1   0   0   1   1   1   1 Porin PorA
Acyl_transf_3        PF01757.22 MT_RS01205           -            1.6e-26   93.2  31.3   1.9e-26   93.0  31.3   1.0   1   0   0   1   1   1   1 Acyltransferase family
PIN                  PF01850.21 MT_RS01210           -            3.4e-10   40.5   0.3     4e-10   40.3   0.3   1.1   1   0   0   1   1   1   1 PIN domain
PTE                  PF02126.18 MT_RS01220           -           1.5e-146  487.5   0.2  1.7e-146  487.4   0.2   1.0   1   0   0   1   1   1   1 Phosphotriesterase family
Acyl-CoA_dh_1        PF00441.24 MT_RS01225           -            1.4e-13   51.3   0.8   8.9e-13   48.7   0.2   2.2   2   0   0   2   2   1   1 Acyl-CoA dehydrogenase, C-terminal domain
TetR_N               PF00440.23 MT_RS01230           -            1.1e-12   47.6   1.0   1.1e-12   47.6   1.0   1.8   2   0   0   2   2   1   1 Bacterial regulatory proteins, tetR family
Ribonuc_red_sm       PF00268.21 MT_RS01235           -            5.4e-18   65.5   0.0   6.9e-18   65.1   0.0   1.1   1   0   0   1   1   1   1 Ribonucleotide reductase, small chain
Aldedh               PF00171.22 MT_RS01240           -           7.5e-144  479.7   1.2  9.3e-144  479.4   1.2   1.0   1   0   0   1   1   1   1 Aldehyde dehydrogenase family
LMF1                 PF06762.14 MT_RS01245           -           1.6e-125  419.7  18.8   3.9e-66  224.0   4.1   2.2   1   1   1   2   2   2   2 Lipase maturation factor
DUF3367              PF11847.8  MT_RS01250           -           2.3e-280  931.2  27.6  2.3e-280  931.2  27.6   2.4   2   1   1   3   3   1   1 Alpha-(1->3)-arabinofuranosyltransferase
F5_F8_type_C         PF00754.25 MT_RS01250           -            4.8e-11   42.9   0.0   5.4e-06   26.6   0.0   2.5   2   0   0   2   2   0   0 F5/8 type C domain
DUF2613              PF11021.8  MT_RS01255           -            8.6e-22   77.0   1.1   9.4e-22   76.9   1.1   1.0   1   0   0   1   1   1   1 Protein of unknown function (DUF2613)
Glyco_hydro_3        PF00933.21 MT_RS01260           -            1.5e-83  280.9   0.0   1.7e-83  280.6   0.0   1.0   1   0   0   1   1   1   1 Glycosyl hydrolase family 3 N terminal domain
TetR_N               PF00440.23 MT_RS01265           -            4.6e-17   61.5   0.0   9.8e-17   60.5   0.0   1.6   1   0   0   1   1   1   1 Bacterial regulatory proteins, tetR family
TetR_C_24            PF17932.1  MT_RS01265           -            2.7e-06   27.6   0.1   4.6e-06   26.9   0.1   1.5   1   0   0   1   1   1   1 Tetracyclin repressor-like, C-terminal domain
PIN                  PF01850.21 MT_RS01275           -            3.5e-09   37.2   0.0   3.9e-09   37.0   0.0   1.1   1   0   0   1   1   1   1 PIN domain
MaoC_dehydratas      PF01575.19 MT_RS01280           -            5.8e-28   96.9   0.0   3.9e-26   91.0   0.0   2.3   2   0   0   2   2   1   1 MaoC like domain
MaoC_dehydrat_N      PF13452.6  MT_RS01280           -            1.5e-06   28.3   0.3      0.04   14.1   0.1   2.2   2   0   0   2   2   0   0 N-terminal half of MaoC dehydratase
adh_short_C2         PF13561.6  MT_RS01285           -            4.5e-51  173.7  10.0   1.1e-49  169.1   6.1   2.9   2   1   1   3   3   1   1 Enoyl-(Acyl carrier protein) reductase
adh_short            PF00106.25 MT_RS01285           -            2.1e-44  151.3   5.0   4.5e-44  150.3   3.7   1.9   2   0   0   2   2   1   1 short chain dehydrogenase
KR                   PF08659.10 MT_RS01285           -              5e-13   49.4   2.6     5e-13   49.4   2.6   1.7   2   0   0   2   2   1   1 KR domain
Thiolase_N           PF00108.23 MT_RS01290           -            2.7e-43  148.2   0.0   4.2e-43  147.6   0.0   1.3   1   0   0   1   1   1   1 Thiolase, N-terminal domain
Thiolase_C           PF02803.18 MT_RS01290           -              6e-29  100.2   0.2   1.2e-28   99.2   0.2   1.5   1   0   0   1   1   1   1 Thiolase, C-terminal domain
Acyl-CoA_dh_C        PF12806.7  MT_RS01295           -            3.4e-30  104.7   0.8   9.2e-30  103.3   0.8   1.8   1   0   0   1   1   1   1 Acetyl-CoA dehydrogenase C-terminal like
Acyl-CoA_dh_M        PF02770.19 MT_RS01295           -            7.1e-17   61.4   0.0   1.6e-16   60.3   0.0   1.7   1   0   0   1   1   1   1 Acyl-CoA dehydrogenase, middle domain
Acyl-CoA_dh_1        PF00441.24 MT_RS01295           -            1.4e-14   54.6   1.2   1.4e-13   51.4   1.2   2.4   1   1   0   1   1   1   1 Acyl-CoA dehydrogenase, C-terminal domain
AcylCoA_DH_N         PF12418.8  MT_RS01295           -            6.1e-09   35.8   0.0   1.4e-08   34.6   0.0   1.7   1   0   0   1   1   1   1 Acyl-CoA dehydrogenase N terminal
Flavin_Reduct        PF01613.18 MT_RS01300           -              4e-25   88.7   0.2   4.6e-25   88.5   0.2   1.0   1   0   0   1   1   1   1 Flavin reductase like domain
Fer2_3               PF13085.6  MT_RS01310           -            5.9e-27   93.8   0.1     1e-26   93.0   0.1   1.4   1   0   0   1   1   1   1 2Fe-2S iron-sulfur cluster binding domain
Fer4_8               PF13183.6  MT_RS01310           -            1.7e-15   57.2   9.3   2.6e-15   56.6   6.3   2.3   2   0   0   2   2   1   1 4Fe-4S dicluster domain
Fer2                 PF00111.27 MT_RS01310           -            2.2e-06   27.5   0.9   2.2e-06   27.5   0.9   2.1   2   1   0   2   2   1   1 2Fe-2S iron-sulfur cluster binding domain
FAD_binding_2        PF00890.24 MT_RS01315           -            4.4e-87  292.9   4.6   5.4e-87  292.6   4.6   1.1   1   0   0   1   1   1   1 FAD binding domain
Succ_DH_flav_C       PF02910.20 MT_RS01315           -            3.4e-21   75.6   0.0   6.8e-21   74.6   0.0   1.4   1   0   0   1   1   1   1 Fumarate reductase flavoprotein C-term
Pyr_redox_2          PF07992.14 MT_RS01315           -            8.7e-08   31.7   3.7   3.3e-05   23.3   1.2   2.6   2   1   0   2   2   0   0 Pyridine nucleotide-disulphide oxidoreductase
HSP20                PF00011.21 MT_RS01330           -            2.4e-14   53.3   0.0   2.9e-14   53.0   0.0   1.1   1   0   0   1   1   1   1 Hsp20/alpha crystallin family
ArsA_HSP20           PF17886.1  MT_RS01330           -            5.4e-07   29.1   0.3   2.4e-06   27.0   0.3   1.9   1   1   0   1   1   1   1 HSP20-like domain found in ArsA
Pyr_redox_2          PF07992.14 MT_RS01335           -            8.9e-47  159.7   2.6   1.3e-46  159.1   2.6   1.2   1   0   0   1   1   1   1 Pyridine nucleotide-disulphide oxidoreductase
NIR_SIR              PF01077.22 MT_RS01335           -            2.5e-20   72.6   0.1   6.3e-20   71.3   0.0   1.6   2   0   0   2   2   1   1 Nitrite and sulphite reductase 4Fe-4S domain
Pyr_redox            PF00070.27 MT_RS01335           -            1.3e-17   64.1   4.9   4.4e-16   59.2   0.3   3.4   3   0   0   3   3   1   1 Pyridine nucleotide-disulphide oxidoreductase
Fer2_BFD             PF04324.15 MT_RS01335           -            1.4e-14   54.1   6.7   2.5e-09   37.3   5.2   3.0   2   0   0   2   2   1   1 BFD-like [2Fe-2S] binding domain
Rubredoxin_C         PF18267.1  MT_RS01335           -            6.9e-09   35.5   0.1   1.8e-08   34.2   0.1   1.7   1   0   0   1   1   1   1 Rubredoxin NAD+ reductase C-terminal domain
NIR_SIR_ferr         PF03460.17 MT_RS01335           -            9.4e-09   35.0   0.0     6e-08   32.4   0.0   2.3   2   0   0   2   2   1   1 Nitrite/Sulfite reductase ferredoxin-like half domain
GIDA                 PF01134.22 MT_RS01335           -            6.1e-05   22.3   0.7     0.041   13.0   0.2   3.1   2   1   0   3   3   0   0 Glucose inhibited division protein A
FAD_binding_2        PF00890.24 MT_RS01335           -            6.6e-05   22.2   4.0     0.029   13.5   0.5   2.5   2   0   0   2   2   0   0 FAD binding domain
Rieske_2             PF13806.6  MT_RS01340           -            2.8e-35  120.4   0.0   3.2e-35  120.2   0.0   1.0   1   0   0   1   1   1   1 Rieske-like [2Fe-2S] domain
CobU                 PF02283.16 MT_RS01345           -            1.3e-49  168.0   0.0   1.5e-49  167.9   0.0   1.0   1   0   0   1   1   1   1 Cobinamide kinase / cobinamide phosphate guanyltransferase
GATase_3             PF07685.14 MT_RS01350           -              6e-44  150.0   0.0     9e-44  149.4   0.0   1.3   1   0   0   1   1   1   1 CobB/CobQ-like glutamine amidotransferase domain
CbiA                 PF01656.23 MT_RS01350           -            2.8e-23   82.4   0.0   4.2e-23   81.8   0.0   1.2   1   0   0   1   1   1   1 CobQ/CobB/MinD/ParA nucleotide binding domain
AAA_26               PF13500.6  MT_RS01350           -            1.1e-20   74.3   0.0   4.5e-20   72.3   0.0   1.8   1   1   0   1   1   1   1 AAA domain
PPE                  PF00823.19 MT_RS01355           -            9.7e-57  191.5  21.0   9.7e-57  191.5  21.0   2.1   2   0   0   2   2   1   1 PPE family
TetR_C_16            PF17920.1  MT_RS01365           -            7.2e-25   87.3   0.1   9.2e-25   87.0   0.1   1.1   1   0   0   1   1   1   1 Tetracyclin repressor-like, C-terminal domain
CbiX                 PF01903.17 MT_RS01370           -            2.8e-26   91.9   0.3     7e-17   61.7   0.1   2.8   2   1   0   2   2   2   2 CbiX
HEM4                 PF02602.15 MT_RS01375           -            1.7e-38  132.3   0.0   2.5e-38  131.7   0.0   1.2   1   0   0   1   1   1   1 Uroporphyrinogen-III synthase HemD
Trans_reg_C          PF00486.28 MT_RS01375           -            1.6e-12   47.3   0.0     6e-12   45.5   0.0   2.0   2   0   0   2   2   1   1 Transcriptional regulatory protein, C terminal
MFS_1                PF07690.16 MT_RS01380           -            6.9e-15   54.8  53.7   6.9e-15   54.8  53.7   2.3   1   1   1   2   2   1   1 Major Facilitator Superfamily
Acetyltransf_9       PF13527.7  MT_RS01385           -            4.6e-11   42.9   0.1   6.7e-11   42.4   0.1   1.1   1   0   0   1   1   1   1 Acetyltransferase (GNAT) domain
Acetyltransf_1       PF00583.25 MT_RS01385           -              3e-07   30.7   0.1   3.7e-07   30.4   0.1   1.1   1   0   0   1   1   1   1 Acetyltransferase (GNAT) family
CT_A_B               PF02626.15 MT_RS01390           -            2.9e-81  273.0   0.1   3.3e-81  272.8   0.1   1.0   1   0   0   1   1   1   1 Carboxyltransferase domain, subdomain A and B
CT_C_D               PF02682.16 MT_RS01395           -            1.1e-52  178.8   0.1   1.2e-52  178.6   0.1   1.0   1   0   0   1   1   1   1 Carboxyltransferase domain, subdomain C and D
Peripla_BP_2         PF01497.18 MT_RS01400           -            3.6e-40  138.0   0.5   4.3e-40  137.8   0.5   1.0   1   0   0   1   1   1   1 Periplasmic binding protein
Hydantoinase_A       PF01968.18 MT_RS01405           -           3.6e-114  380.9   3.4  3.6e-114  380.9   3.4   1.6   2   0   0   2   2   1   1 Hydantoinase/oxoprolinase
Hydantoinase_B       PF02538.14 MT_RS01405           -            9.9e-99  331.1   0.0   2.4e-98  329.8   0.0   1.6   2   0   0   2   2   1   1 Hydantoinase B/oxoprolinase
Hydant_A_N           PF05378.13 MT_RS01405           -            1.7e-60  203.8   0.2   2.5e-58  196.7   0.0   2.5   2   0   0   2   2   1   1 Hydantoinase/oxoprolinase N-terminal region
MFS_1                PF07690.16 MT_RS01410           -              4e-13   49.0  58.4     4e-13   49.0  58.4   2.2   1   1   1   2   2   1   1 Major Facilitator Superfamily
PhdYeFM_antitox      PF02604.19 MT_RS01415           -            4.9e-14   51.9   0.2   9.7e-14   50.9   0.2   1.4   1   0   0   1   1   1   1 Antitoxin Phd_YefM, type II toxin-antitoxin system
AMP-binding          PF00501.28 MT_RS01425           -            1.3e-76  257.9   0.0   1.7e-76  257.5   0.0   1.1   1   0   0   1   1   1   1 AMP-binding enzyme
AMP-binding_C        PF13193.6  MT_RS01425           -            8.3e-21   74.8   0.1     3e-20   73.0   0.1   2.0   1   0   0   1   1   1   1 AMP-binding enzyme C-terminal domain
Acyl-CoA_dh_1        PF00441.24 MT_RS01430           -            1.2e-44  152.1   5.8   4.2e-24   85.4   4.9   2.4   2   0   0   2   2   2   2 Acyl-CoA dehydrogenase, C-terminal domain
Acyl-CoA_dh_N        PF02771.16 MT_RS01430           -            4.1e-24   85.4   0.2   7.2e-11   42.8   0.1   2.7   2   0   0   2   2   2   2 Acyl-CoA dehydrogenase, N-terminal domain
Acyl-CoA_dh_M        PF02770.19 MT_RS01430           -            7.2e-20   71.0   0.0     1e-18   67.3   0.0   2.3   2   0   0   2   2   1   1 Acyl-CoA dehydrogenase, middle domain
Acyl-CoA_dh_2        PF08028.11 MT_RS01430           -            5.5e-08   33.2   8.5   5.5e-08   33.2   8.5   2.1   2   0   0   2   2   1   1 Acyl-CoA dehydrogenase, C-terminal domain
TetR_N               PF00440.23 MT_RS01440           -            1.5e-10   40.7   0.3     4e-10   39.3   0.3   1.7   1   0   0   1   1   1   1 Bacterial regulatory proteins, tetR family
Glyoxalase           PF00903.25 MT_RS01445           -            1.3e-23   83.5   0.0   1.6e-23   83.3   0.0   1.1   1   0   0   1   1   1   1 Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
TetR_N               PF00440.23 MT_RS01450           -            1.4e-05   24.8   0.0   3.9e-05   23.4   0.0   1.9   1   0   0   1   1   1   1 Bacterial regulatory proteins, tetR family
DUF2236              PF09995.9  MT_RS01455           -            2.1e-49  168.8   6.5   2.8e-49  168.4   6.5   1.1   1   0   0   1   1   1   1 Uncharacterized protein conserved in bacteria (DUF2236)
PIN                  PF01850.21 MT_RS01460           -            2.8e-11   44.0   0.0   3.1e-11   43.8   0.0   1.0   1   0   0   1   1   1   1 PIN domain
PE                   PF00934.20 MT_RS01470           -            1.7e-35  121.2  24.5   2.8e-35  120.5  24.5   1.3   1   0   0   1   1   1   1 PE family
PE                   PF00934.20 MT_RS01475           -            3.8e-34  116.9  26.6   3.8e-34  116.9  26.6   3.3   2   1   1   3   3   1   1 PE family
PPE                  PF00823.19 MT_RS01480           -            1.2e-58  197.7  23.1   1.2e-58  197.7  23.1   2.8   3   0   0   3   3   1   1 PPE family
LCM                  PF04072.14 MT_RS01485           -            1.5e-60  204.4   0.2   1.9e-60  204.1   0.2   1.1   1   0   0   1   1   1   1 Leucine carboxyl methyltransferase
AAA                  PF00004.29 MT_RS01490           -            4.3e-19   69.2   0.0   8.3e-19   68.3   0.0   1.5   1   0   0   1   1   1   1 ATPase family associated with various cellular activities (AAA)
AAA_lid_6            PF17866.1  MT_RS01490           -            6.4e-13   48.7   0.2   1.8e-12   47.3   0.2   1.8   1   0   0   1   1   1   1 AAA lid domain
Mg_chelatase         PF01078.21 MT_RS01490           -            1.4e-06   27.9   0.2   8.3e-05   22.1   0.1   2.2   1   1   1   2   2   1   1 Magnesium chelatase, subunit ChlI
RuvB_N               PF05496.12 MT_RS01490           -            2.6e-05   24.0   0.0   8.7e-05   22.3   0.0   2.0   1   0   0   1   1   1   1 Holliday junction DNA helicase RuvB P-loop domain
T7SS_ESX1_EccB       PF05108.13 MT_RS01495           -           1.6e-177  591.0   2.6  1.8e-177  590.7   2.6   1.0   1   0   0   1   1   1   1 Type VII secretion system ESX-1, transport TM domain B
FtsK_SpoIIIE         PF01580.18 MT_RS01500           -           1.2e-102  342.4   0.0   8.2e-73  244.7   0.0   4.5   3   1   0   3   3   2   2 FtsK/SpoIIIE family
AAA_22               PF13401.6  MT_RS01500           -            4.3e-10   40.0   0.0     0.032   14.5   0.0   3.9   3   0   0   3   3   0   0 AAA domain
AAA_16               PF13191.6  MT_RS01500           -            5.5e-09   36.6   0.1     0.043   14.2   0.0   4.2   3   1   0   3   3   0   0 AAA ATPase domain
NACHT                PF05729.12 MT_RS01500           -            3.6e-08   33.5   0.0     0.011   15.6   0.0   3.8   3   0   0   3   3   0   0 NACHT domain
AAA_19               PF13245.6  MT_RS01500           -            9.2e-06   26.1   0.0       1.2    9.5   0.0   3.5   3   0   0   3   3   0   0 AAA domain
Viral_helicase1      PF01443.18 MT_RS01500           -            0.00017   21.4   0.0       3.5    7.3   0.0   3.2   3   0   0   3   3   0   0 Viral (Superfamily 1) RNA helicase
PE                   PF00934.20 MT_RS01505           -            4.3e-22   78.2  12.8   5.3e-22   77.9  12.8   1.1   1   0   0   1   1   1   1 PE family
PPE                  PF00823.19 MT_RS01510           -            5.3e-61  205.3  24.5   5.3e-61  205.3  24.5   2.9   3   0   0   3   3   1   1 PPE family
WXG100               PF06013.12 MT_RS01515           -              1e-06   28.9   6.6   1.2e-06   28.6   6.6   1.1   1   0   0   1   1   1   1 Proteins of 100 residues with WXG
WXG100               PF06013.12 MT_RS01520           -            1.8e-16   60.1   7.1   2.1e-16   59.9   7.1   1.1   1   0   0   1   1   1   1 Proteins of 100 residues with WXG
ESX-1_EspG           PF14011.6  MT_RS01525           -            7.2e-64  215.7   5.2   8.2e-64  215.5   5.2   1.0   1   0   0   1   1   1   1 EspG family
YukD                 PF08817.10 MT_RS01530           -            2.4e-22   79.4   1.6   6.6e-22   78.0   1.6   1.8   1   0   0   1   1   1   1 WXG100 protein secretion system (Wss), protein YukD
Peptidase_S8         PF00082.22 MT_RS01535           -            2.8e-36  125.3   5.4   5.1e-36  124.5   5.4   1.4   1   1   0   1   1   1   1 Subtilase family
EccE                 PF11203.8  MT_RS01540           -            8.8e-15   54.9   4.9   8.8e-15   54.9   4.9   2.1   2   0   0   2   2   1   1 Putative type VII ESX secretion system translocon, EccE
Abhydrolase_1        PF00561.20 MT_RS01545           -            5.2e-07   29.6   0.5   1.4e-06   28.2   0.4   1.7   1   1   1   2   2   1   1 alpha/beta hydrolase fold
Methyltransf_23      PF13489.6  MT_RS01550           -            7.9e-13   48.6   0.0   1.1e-12   48.1   0.0   1.2   1   0   0   1   1   1   1 Methyltransferase domain
Methyltransf_25      PF13649.6  MT_RS01550           -            1.4e-12   48.2   0.0   2.4e-12   47.4   0.0   1.4   1   0   0   1   1   1   1 Methyltransferase domain
Methyltransf_11      PF08241.12 MT_RS01550           -            3.6e-11   43.5   0.0   6.7e-11   42.7   0.0   1.5   1   0   0   1   1   1   1 Methyltransferase domain
Methyltransf_31      PF13847.6  MT_RS01550           -            1.8e-08   34.3   0.0   2.2e-08   34.1   0.0   1.2   1   0   0   1   1   1   1 Methyltransferase domain
Methyltransf_12      PF08242.12 MT_RS01550           -            5.4e-08   33.5   0.0   1.2e-07   32.4   0.0   1.6   1   0   0   1   1   1   1 Methyltransferase domain
MTS                  PF05175.14 MT_RS01550           -              5e-06   26.2   0.0   8.6e-06   25.4   0.0   1.3   1   0   0   1   1   1   1 Methyltransferase small domain
Sulphotransf         PF09037.10 MT_RS01555           -             1e-105  352.7   0.3  1.1e-105  352.5   0.3   1.0   1   0   0   1   1   1   1 Stf0 sulphotransferase
Sulfatase            PF00884.23 MT_RS01560           -            1.7e-43  149.2   0.1   9.2e-42  143.5   0.1   2.1   1   1   0   1   1   1   1 Sulfatase
Phosphodiest         PF01663.22 MT_RS01560           -            1.6e-10   41.2   0.2   2.6e-08   33.9   0.2   2.4   1   1   0   1   1   1   1 Type I phosphodiesterase / nucleotide pyrophosphatase
PE                   PF00934.20 MT_RS01565           -            2.8e-31  107.7  28.7   5.3e-31  106.8  28.7   1.5   1   0   0   1   1   1   1 PE family
RHH_1                PF01402.21 MT_RS01570           -            5.2e-11   42.1   2.2   4.7e-10   39.0   1.2   2.1   1   1   1   2   2   1   1 Ribbon-helix-helix protein, copG family
RHH_1                PF01402.21 MT_RS01580           -            2.3e-05   24.1   3.1   3.5e-05   23.6   0.5   2.3   2   1   0   2   2   1   1 Ribbon-helix-helix protein, copG family
PIN                  PF01850.21 MT_RS01585           -            1.3e-10   41.8   0.0   1.5e-10   41.6   0.0   1.1   1   0   0   1   1   1   1 PIN domain
TetR_N               PF00440.23 MT_RS01590           -            2.3e-17   62.5   0.0   4.6e-17   61.5   0.0   1.5   1   0   0   1   1   1   1 Bacterial regulatory proteins, tetR family
TetR_C_6             PF13977.6  MT_RS01590           -            6.2e-08   32.9   2.0   6.2e-08   32.9   2.0   1.5   2   0   0   2   2   1   1 BetI-type transcriptional repressor, C-terminal
adh_short            PF00106.25 MT_RS01595           -            6.9e-21   74.6   0.0   4.7e-18   65.3   0.0   2.1   2   0   0   2   2   1   1 short chain dehydrogenase
adh_short_C2         PF13561.6  MT_RS01595           -            3.5e-10   39.8   0.0   1.8e-09   37.6   0.0   1.9   2   0   0   2   2   1   1 Enoyl-(Acyl carrier protein) reductase
